area,route_name,date,gpx_file,url
志賀・草津・四阿山・浅間,根子岳BC：旧スノーキャットコースを滑走,2025年01月19日(日),routes/track-7716645.gpx,https://www.yamareco.com/modules/yamareco/detail-7716645.html
白馬・鹿島槍・五竜,旧雨中ゲレンデ,2025年01月19日(日),routes/track-7716763.gpx,https://www.yamareco.com/modules/yamareco/detail-7716763.html
妙高・戸隠・雨飾,昼闇山BC,2025年01月19日(日),routes/track-7716778.gpx,https://www.yamareco.com/modules/yamareco/detail-7716778.html
磐梯・吾妻・安達太良,感動😲スノモン達の楽園「西吾妻山・西大巓」絶景の大滑走⛷,2025年01月19日(日),routes/track-7717004.gpx,https://www.yamareco.com/modules/yamareco/detail-7717004.html
妙高・戸隠・雨飾,雨飾山　ピークドロップ　ピークP2間ルンゼから荒菅沢へ。,2025年01月19日(日),routes/track-7717086.gpx,https://www.yamareco.com/modules/yamareco/detail-7717086.html
妙高・戸隠・雨飾,乙見山峠　小谷温泉から下見　BCクロカン,2025年01月19日(日),routes/track-7717103.gpx,https://www.yamareco.com/modules/yamareco/detail-7717103.html
朝日・出羽三山,湯殿山,2025年01月19日(日),routes/track-7717104.gpx,https://www.yamareco.com/modules/yamareco/detail-7717104.html
妙高・戸隠・雨飾,焼山 北面,2025年01月19日(日),routes/track-7717125.gpx,https://www.yamareco.com/modules/yamareco/detail-7717125.html
日高山脈,狩勝山,2025年01月19日(日),routes/track-7717192.gpx,https://www.yamareco.com/modules/yamareco/detail-7717192.html
甲信越,大平山〜aburageルート❓,2025年01月19日(日),routes/track-7717211.gpx,https://www.yamareco.com/modules/yamareco/detail-7717211.html
栗駒・早池峰,栗駒山　〜旧いこいの村からスキー登山〜,2025年01月19日(日),routes/track-7717237.gpx,https://www.yamareco.com/modules/yamareco/detail-7717237.html
氷ノ山,氷ノ山わさび谷滑走,2025年01月19日(日),routes/track-7717252.gpx,https://www.yamareco.com/modules/yamareco/detail-7717252.html
東海,金糞岳1317m北尾根テレマーク,2021年01月30日(土),routes/track-7717277.gpx,https://www.yamareco.com/modules/yamareco/detail-7717277.html
北陸,有形山BC,2025年01月19日(日),routes/track-7717366.gpx,https://www.yamareco.com/modules/yamareco/detail-7717366.html
北陸,野谷荘司山(1797m),2025年01月19日(日),routes/track-7717402.gpx,https://www.yamareco.com/modules/yamareco/detail-7717402.html
北陸,護摩堂山BC おいの水谷滑走,2025年01月19日(日),routes/track-7717414.gpx,https://www.yamareco.com/modules/yamareco/detail-7717414.html
白馬・鹿島槍・五竜,唐松岳ー餓鬼谷ー白岳沢,2025年01月18日(土),routes/track-7717452.gpx,https://www.yamareco.com/modules/yamareco/detail-7717452.html
東海,小津権現山1157.7m東尾根でテレマーク,2022年01月08日(土),routes/track-7717468.gpx,https://www.yamareco.com/modules/yamareco/detail-7717468.html
妙高・戸隠・雨飾,高デッキ山：イースタンキャンプ場からの北西林間ルートはパウダー温存の静かなBCエリア,2025年01月19日(日),routes/track-7717502.gpx,https://www.yamareco.com/modules/yamareco/detail-7717502.html
白山,猿ヶ馬場山、手前まで,2025年01月19日(日),routes/track-7717545.gpx,https://www.yamareco.com/modules/yamareco/detail-7717545.html
志賀・草津・四阿山・浅間,根子岳,2025年01月19日(日),routes/track-7717567.gpx,https://www.yamareco.com/modules/yamareco/detail-7717567.html
谷川・武尊,武尊西俣沢スキー,2025年01月19日(日),routes/track-7717584.gpx,https://www.yamareco.com/modules/yamareco/detail-7717584.html
飯豊山,飯豊山（試練の厳冬期ワンデイ）,2025年01月19日(日),routes/track-7717608.gpx,https://www.yamareco.com/modules/yamareco/detail-7717608.html
東海,厳冬期の高鷲スノーパークから大日ヶ岳詣,2025年01月19日(日),routes/track-7717710.gpx,https://www.yamareco.com/modules/yamareco/detail-7717710.html
甲信越,巻機山,2025年01月19日(日),routes/track-7717739.gpx,https://www.yamareco.com/modules/yamareco/detail-7717739.html
道北・利尻,神居山（BC）,2025年01月19日(日),routes/track-7717749.gpx,https://www.yamareco.com/modules/yamareco/detail-7717749.html
蔵王・面白山・船形山,屏風岳,2025年01月19日(日),routes/track-7717757.gpx,https://www.yamareco.com/modules/yamareco/detail-7717757.html
八幡平・岩手山・秋田駒,裏山散歩　旧松川スキー場　６回目め,2025年01月19日(日),routes/track-7717766.gpx,https://www.yamareco.com/modules/yamareco/detail-7717766.html
白馬・鹿島槍・五竜,鵯2本,2025年01月19日(日),routes/track-7717927.gpx,https://www.yamareco.com/modules/yamareco/detail-7717927.html
剱・立山,立山（厳冬期ワンディ）,2025年01月19日(日),routes/track-7717943.gpx,https://www.yamareco.com/modules/yamareco/detail-7717943.html
磐梯・吾妻・安達太良,安達太良山pw-ing 2日目,2025年01月19日(日),routes/track-7717989.gpx,https://www.yamareco.com/modules/yamareco/detail-7717989.html
北陸,漆山岳,2025年01月19日(日),routes/track-7718038.gpx,https://www.yamareco.com/modules/yamareco/detail-7718038.html
妙高・戸隠・雨飾,黒姫山東尾根,2025年01月19日(日),routes/track-7718057.gpx,https://www.yamareco.com/modules/yamareco/detail-7718057.html
白馬・鹿島槍・五竜,リフトなし唐松岳バックカントリー,2025年01月19日(日),routes/track-7718063.gpx,https://www.yamareco.com/modules/yamareco/detail-7718063.html
芦別・夕張,向陽山,2025年01月19日(日),routes/track-7718111.gpx,https://www.yamareco.com/modules/yamareco/detail-7718111.html
磐梯・吾妻・安達太良,西吾妻山 二十日平下り,2025年01月19日(日),routes/track-7718256.gpx,https://www.yamareco.com/modules/yamareco/detail-7718256.html
谷川・武尊,平標山リベンジ（今更アップ）,2025年01月19日(日),routes/track-7718285.gpx,https://www.yamareco.com/modules/yamareco/detail-7718285.html
十和田湖・八甲田,酸ヶ湯温泉・裏山,2025年01月17日(金),routes/track-7718345.gpx,https://www.yamareco.com/modules/yamareco/detail-7718345.html
氷ノ山,氷ノ山,2025年01月19日(日),routes/track-7718356.gpx,https://www.yamareco.com/modules/yamareco/detail-7718356.html
磐梯・吾妻・安達太良,船明神山,2025年01月19日(日),routes/track-7718375.gpx,https://www.yamareco.com/modules/yamareco/detail-7718375.html
槍・穂高・乗鞍,四ツ岳　野営場から,2025年01月19日(日),routes/track-7718397.gpx,https://www.yamareco.com/modules/yamareco/detail-7718397.html
東北,森吉山,2025年01月19日(日),routes/track-7718407.gpx,https://www.yamareco.com/modules/yamareco/detail-7718407.html
札幌近郊,札幌タケノコ山 2025-01-19,2025年01月19日(日),routes/track-7718446.gpx,https://www.yamareco.com/modules/yamareco/detail-7718446.html
谷川・武尊,玉原スキー場から鹿俣山,2025年01月19日(日),routes/track-7718580.gpx,https://www.yamareco.com/modules/yamareco/detail-7718580.html
十和田湖・八甲田,八甲田・ガイドツアー初日,2025年01月18日(土),routes/track-7718702.gpx,https://www.yamareco.com/modules/yamareco/detail-7718702.html
大山・蒜山,大山　槍が峰から三の沢,2025年01月19日(日),routes/track-7718765.gpx,https://www.yamareco.com/modules/yamareco/detail-7718765.html
北陸,谷トンネル石川県側から護摩堂山,2025年01月19日(日),routes/track-7718781.gpx,https://www.yamareco.com/modules/yamareco/detail-7718781.html
甲信越,柄沢山,2025年01月19日(日),routes/track-7718785.gpx,https://www.yamareco.com/modules/yamareco/detail-7718785.html
八幡平・岩手山・秋田駒,八幡平　御在所から陵雲荘,2025年01月18日(土),routes/track-7718789.gpx,https://www.yamareco.com/modules/yamareco/detail-7718789.html
東北,会津駒ヶ岳〜大戸沢岳,2025年01月18日(土),routes/track-7719056.gpx,https://www.yamareco.com/modules/yamareco/detail-7719056.html
十和田湖・八甲田,八甲田BCツアー4（八甲田温泉）,2025年01月19日(日),routes/track-7719072.gpx,https://www.yamareco.com/modules/yamareco/detail-7719072.html
尾瀬・奥利根,大戸沢岳,2025年01月19日(日),routes/track-7719109.gpx,https://www.yamareco.com/modules/yamareco/detail-7719109.html
八幡平・岩手山・秋田駒,秋田駒ヶ岳（アルパこまくさピストン）,2025年01月19日(日),routes/track-7719180.gpx,https://www.yamareco.com/modules/yamareco/detail-7719180.html
妙高・戸隠・雨飾,中妻山 乙妻山 地蔵山,2025年01月18日(土),routes/track-7719207.gpx,https://www.yamareco.com/modules/yamareco/detail-7719207.html
大山・蒜山,伯耆大山　振子沢BC,2025年01月19日(日),routes/track-7719242.gpx,https://www.yamareco.com/modules/yamareco/detail-7719242.html
谷川・武尊,2025-01-19 平標山,2025年01月19日(日),routes/track-7719246.gpx,https://www.yamareco.com/modules/yamareco/detail-7719246.html
谷川・武尊,前武尊　2th,2025年01月19日(日),routes/track-7719282.gpx,https://www.yamareco.com/modules/yamareco/detail-7719282.html
妙高・戸隠・雨飾,昼闇山　山スキー,2025年01月19日(日),routes/track-7719284.gpx,https://www.yamareco.com/modules/yamareco/detail-7719284.html
白山,大門山,2025年01月19日(日),routes/track-7719330.gpx,https://www.yamareco.com/modules/yamareco/detail-7719330.html
白山,白山東面　大屏風　初滑降　曲り谷中俣遅刻ライン（仮）,2025年01月18日(土),routes/track-7719354.gpx,https://www.yamareco.com/modules/yamareco/detail-7719354.html
東海,猿ヶ馬場山,2025年01月19日(日),routes/track-7719418.gpx,https://www.yamareco.com/modules/yamareco/detail-7719418.html
尾瀬・奥利根,会津駒ヶ岳【安定の撤退】,2025年01月18日(土),routes/track-7719435.gpx,https://www.yamareco.com/modules/yamareco/detail-7719435.html
白山,経ヶ岳,2025年01月18日(土),routes/track-7719437.gpx,https://www.yamareco.com/modules/yamareco/detail-7719437.html
尾瀬・奥利根,大戸沢岳1386,2025年01月19日(日),routes/track-7719453.gpx,https://www.yamareco.com/modules/yamareco/detail-7719453.html
志賀・草津・四阿山・浅間,岩菅山ピストン　志賀高原,2025年01月18日(土),routes/track-7719463.gpx,https://www.yamareco.com/modules/yamareco/detail-7719463.html
札幌近郊,白井岳BC［札幌50峰33］,2025年01月18日(土),routes/track-7719492.gpx,https://www.yamareco.com/modules/yamareco/detail-7719492.html
芦別・夕張,チャレンジBC（御料山）,2025年01月19日(日),routes/track-7719502.gpx,https://www.yamareco.com/modules/yamareco/detail-7719502.html
北陸,銀杏峰志目木谷左俣滑降,2025年01月19日(日),routes/track-7719504.gpx,https://www.yamareco.com/modules/yamareco/detail-7719504.html
蔵王・面白山・船形山,20250119 蔵王 刈田岳 濁川源頭 井戸沢,2025年01月19日(日),routes/track-7719556.gpx,https://www.yamareco.com/modules/yamareco/detail-7719556.html
槍・穂高・乗鞍,乗鞍岳BC - 剣ヶ峰,2025年01月19日(日),routes/track-7719561.gpx,https://www.yamareco.com/modules/yamareco/detail-7719561.html
八ヶ岳・蓼科,蓼科山山麓山スキー,2025年01月19日(日),routes/track-7719604.gpx,https://www.yamareco.com/modules/yamareco/detail-7719604.html
道北・利尻,湯内山,2025年01月19日(日),routes/track-7719657.gpx,https://www.yamareco.com/modules/yamareco/detail-7719657.html
日光・那須・筑波,那須・赤面山BCスキー（旧白河高原スキー場）,2025年01月18日(土),routes/track-7719658.gpx,https://www.yamareco.com/modules/yamareco/detail-7719658.html
道南,横津岳,2025年01月18日(土),routes/track-7719663.gpx,https://www.yamareco.com/modules/yamareco/detail-7719663.html
積丹・ニセコ・羊蹄山,羊蹄山,2025年01月19日(日),routes/track-7719715.gpx,https://www.yamareco.com/modules/yamareco/detail-7719715.html
朝日・出羽三山,八ッ楯山BC,2025年01月19日(日),routes/track-7719747.gpx,https://www.yamareco.com/modules/yamareco/detail-7719747.html
妙高・戸隠・雨飾,放山　山スキー,2025年01月19日(日),routes/track-7719749.gpx,https://www.yamareco.com/modules/yamareco/detail-7719749.html
志賀・草津・四阿山・浅間,根子岳　久しぶりの雪遊び,2025年01月18日(土),routes/track-7719793.gpx,https://www.yamareco.com/modules/yamareco/detail-7719793.html
谷川・武尊,平標山,2025年01月19日(日),routes/track-7719817.gpx,https://www.yamareco.com/modules/yamareco/detail-7719817.html
白馬・鹿島槍・五竜,BCスキー｜白馬栂池：裏天狗・裏鵯,2025年01月19日(日),routes/track-7719892.gpx,https://www.yamareco.com/modules/yamareco/detail-7719892.html
白馬・鹿島槍・五竜,白馬小日向山　小日向もない空,2021年04月28日(水),routes/track-7719939.gpx,https://www.yamareco.com/modules/yamareco/detail-7719939.html
朝日・出羽三山,湯殿山BC「white & blue」志津より,2025年01月19日(日),routes/track-7720016.gpx,https://www.yamareco.com/modules/yamareco/detail-7720016.html
尾瀬・奥利根,会津駒ヶ岳(御神楽沢),2025年01月19日(日),routes/track-7720118.gpx,https://www.yamareco.com/modules/yamareco/detail-7720118.html
道北・利尻,冬路山,2025年01月19日(日),routes/track-7720144.gpx,https://www.yamareco.com/modules/yamareco/detail-7720144.html
八幡平・岩手山・秋田駒,大松倉山【BC】,2025年01月18日(土),routes/track-7720152.gpx,https://www.yamareco.com/modules/yamareco/detail-7720152.html
八幡平・岩手山・秋田駒,貝吹岳【BC】,2025年01月19日(日),routes/track-7720160.gpx,https://www.yamareco.com/modules/yamareco/detail-7720160.html
甲信越,上越のヨモギ山林道散策,2025年01月19日(日),routes/track-7720402.gpx,https://www.yamareco.com/modules/yamareco/detail-7720402.html
十和田湖・八甲田,硫黄岳2025,2025年01月19日(日),routes/track-7720487.gpx,https://www.yamareco.com/modules/yamareco/detail-7720487.html
妙高・戸隠・雨飾,乙妻山 北東面滑走,2025年01月19日(日),routes/track-7720530.gpx,https://www.yamareco.com/modules/yamareco/detail-7720530.html
芦別・夕張,タケノコ山,2025年01月20日(月),routes/track-7720549.gpx,https://www.yamareco.com/modules/yamareco/detail-7720549.html
甲信越,湯沢近辺シークレットスポット,2025年01月20日(月),routes/track-7720576.gpx,https://www.yamareco.com/modules/yamareco/detail-7720576.html
札幌近郊,札幌タケノコ山,2025年01月20日(月),routes/track-7720630.gpx,https://www.yamareco.com/modules/yamareco/detail-7720630.html
日光・那須・筑波,「すずらんの会」雪上訓練、歩くスキーBESE-CAMP,2025年01月19日(日),routes/track-7720781.gpx,https://www.yamareco.com/modules/yamareco/detail-7720781.html
谷川・武尊,神楽峰,2025年01月20日(月),routes/track-7720859.gpx,https://www.yamareco.com/modules/yamareco/detail-7720859.html
道東・知床,北見峠からBC,2025年01月20日(月),routes/track-7720860.gpx,https://www.yamareco.com/modules/yamareco/detail-7720860.html
志賀・草津・四阿山・浅間,池の平湿原（鹿沢）,2025年01月20日(月),routes/track-7720890.gpx,https://www.yamareco.com/modules/yamareco/detail-7720890.html
